model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
gaussianNB_iso,0.7465116279069768,0.0499323501246137,0.7725581395348837,0.045581395348837206
gaussianNB_lle,0.7525581395348837,0.04539592069788489,0.7369767441860466,0.043063463298738225
gaussianNB_llemodified,0.7753488372093024,0.05505491628786202,0.7527906976744184,0.037700966816041355
gaussianNB_svd,0.7367441860465117,0.043987313181532615,0.7134883720930232,0.0554132905941588
gaussianNB_lda,0.8020930232558139,0.04452076404987498,0.8020930232558139,0.04452076404987498
gaussianNB_pca,0.713720930232558,0.04976363819413657,0.7053488372093024,0.049530516239384856
gaussianNB_kpca,0.5,0.0,0.5911627906976744,0.041624658831312326
gaussianNB_sel,0.7772093023255815,0.044694746171293855,0.7611627906976745,0.04314627290198555
gaussianNB_kbest,0.7851162790697674,0.04407820377004142,0.7846511627906978,0.04498903177430232
gaussianNB_kbestmutual,0.7848837209302326,0.04270783179583013,0.783953488372093,0.04394610495386991
gaussianNB_select,0.7372093023255815,0.0423741096704386,0.7662790697674419,0.04504969913444306
gaussianNB_selecttree,0.7848837209302326,0.041291350940848154,0.7832558139534883,0.04066510324538492
gaussianNB_rfe,0.7651162790697674,0.04527423798588787,0.763953488372093,0.04456690208543442
qda,0.7406976744186045,0.044445383380503245,0.7406976744186045,0.044445383380503245
qda_iso,0.766046511627907,0.0448927572540043,0.7767441860465116,0.0421822259237606
qda_lle,0.7499999999999999,0.041160162838204326,0.766046511627907,0.04304776171968963
qda_llemodified,0.7834883720930235,0.04318887042901862,0.7439534883720931,0.040447068950611384
qda_svd,0.7620930232558139,0.03815725623460319,0.6990697674418606,0.05239736677954306
qda_lda,0.8020930232558139,0.04452076404987498,0.8020930232558139,0.04452076404987498
qda_pca,0.7406976744186045,0.044445383380503245,0.7406976744186045,0.044445383380503245
qda_kpca,0.5002325581395349,0.0016279069767441885,0.5397674418604651,0.03685074334418411
qda_sel,0.732325581395349,0.04328893455672926,0.7406976744186045,0.044445383380503245
qda_kbest,0.786279069767442,0.03639293401603248,0.786279069767442,0.03639293401603248
qda_kbestmutual,0.7804651162790698,0.036670517850096784,0.7811627906976745,0.03674786557967659
qda_select,0.7288372093023255,0.05254167266221986,0.7869767441860465,0.04995617332873507
qda_selecttree,0.7934883720930235,0.04360449612375538,0.8009302325581394,0.0434230326213351
qda_rfe,0.7686046511627906,0.041487355290491336,0.766046511627907,0.04059055670562127
